opportunity_id,vertical,op_part
258472,wallpapering,0.1351
258472,painting,0.8648
258547,painting,0.4518
258547,wallpapering,0.5481
258588,scaffolding,0.1488
258588,paint_outside_items,0.8512
258611,custom,1
258621,custom,0.2365
258621,floor_tiling,0.7635
258637,painting,1
258829,wall_tiling,0.081
258829,lacquering,0.2609
258829,painting,0.6581
258884,painting,1
258926,painting,0.9999
259006,paint_outside_items,0.0501
259006,scaffolding,0.111
259006,lacquering,0.8389
259215,custom,1
259223,scaffolding,0.2191
259223,lacquering,0.7809
259284,wall_tiling,0.0761
259284,floor_tiling,0.9239
259304,lacquering,1
259420,paint_outside_items,0.3741
259420,lacquering,0.6259
259467,custom,0.0303
259467,scaffolding,0.0804
259467,exterior_painting,0.8893
259561,lacquering,0.3592
259561,painting,0.6409
259565,floor_tiling,1
259636,painting,1
259787,painting,1
259817,scaffolding,0.0674
259817,painting,0.0738
259817,paint_outside_items,0.3197
259817,lacquering,0.5392
259863,painting,0.9999
259912,painting,0.0366
259912,paint_outside_items,0.0965
259912,scaffolding,0.1905
259912,lacquering,0.6765
259972,exterior_painting,1
260028,painting,1.0001
260087,wall_tiling,0.0688
260087,wallpapering,0.9312
260109,vinyl,0.4486
260109,carpet,0.5515
260277,constructional_plastering,0
260277,custom,1
260440,pvc,1
260458,painting,1
260463,laminate,1
260494,constructional_plastering,1
260545,laminate,1
260556,scaffolding,0.3504
260556,lacquering,0.6496
260602,painting,1
260620,scaffolding,0.1034
260620,custom,0.2232
260620,exterior_painting,0.6734
260683,painting,1
260745,paint_outside_items,0
260745,custom,2.60208521396521e-18
260745,lacquering,2.77555756156289e-17
260745,painting,1
260750,scaffolding,0
260750,paint_outside_items,0
260750,custom,0.3158
260750,lacquering,0.6842
260759,painting,0.1223
260759,vinyl,0.2445
260759,wallpapering,0.6331
260858,custom,1
261008,wallpapering,0.3638
261008,painting,0.6362
261022,vinyl,1
261055,painting,1
261134,scaffolding,0.2222
261134,paint_outside_items,0.7777
261221,painting,1
261224,floor_tiling,1
261268,constructional_plastering,0.2232
261268,painting,0.7767
261270,constructional_plastering,0.4125
261270,painting,0.5874
261281,scaffolding,0.1235
261281,lacquering,0.8765
261348,lacquering,1
261482,floor_tiling,1
261538,custom,1
261565,constructional_plastering,1
261708,scaffolding,0.0982
261708,lacquering,0.3336
261708,paint_outside_items,0.5683
261829,custom,-0.0347
261829,laminate,1.0347
262016,painting,1
262156,painting,1
262220,painting,0.3114
262220,wallpapering,0.6886
262495,painting,0.0345
262495,scaffolding,0.0803
262495,lacquering,0.8853
262598,scaffolding,0.1618
262598,exterior_painting,0.2892
262598,lacquering,0.5489
262754,painting,1
262764,scaffolding,0.056
262764,lacquering,0.9439
262931,painting,1
263037,exterior_plastering,0.085
263037,scaffolding,0.2353
263037,exterior_painting,0.6797
263147,carpet,1
263190,lacquering,1
263222,painting,0.0921
263222,wall_tiling,0.9079
263265,wallpapering,1
263318,wallpapering,1
263351,wallpapering,1
263438,carpet,1
263471,pvc,1
263521,wallpapering,1
263783,lacquering,1
263858,parquet,1
263885,painting,1
263909,lacquering,1
263931,lacquering,0.1601
263931,painting,0.8399
263992,scaffolding,0.0609
263992,custom,0.1666
263992,lacquering,0.7726
264026,painting,1
264047,wallpapering,0.3659
264047,painting,0.634
264131,painting,0.3412
264131,wallpapering,0.6587
264139,scaffolding,0.1264
264139,exterior_painting,0.8735
264149,painting,1
264158,painting,1
264172,floor_tiling,1
264205,plastering,0.9999
264244,painting,1
264261,painting,1
264333,laminate,1
264395,laminate,0.9999
264434,parquet,1
264485,painting,1
264584,painting,0.4264
264584,floor_tiling,0.5736
264682,lacquering,1
264874,exterior_plastering,1
264887,exterior_plastering,0.1939
264887,custom,0
264887,floor_tiling,0.8061
264929,vinyl,0
264929,custom,1
264984,painting,1
265033,scaffolding,0.2335
265033,paint_outside_items,0.7665
265158,painting,1
265214,custom,0.1447
265214,vinyl,0.8554
265279,painting,0.2419
265279,laminate,0.758
265309,painting,1
265374,custom,1
265419,painting,1
265439,painting,1
265455,painting,1
265528,painting,1
265563,painting,1
265596,lacquering,1
265634,lacquering,1
265663,scaffolding,0.2442
265663,exterior_painting,0.7558
265713,lacquering,1
265729,painting,1
265823,constructional_plastering,0.4405
265823,painting,0.5595
265947,painting,1
265979,scaffolding,0.1948
265979,lacquering,0.3107
265979,painting,0.4946
266082,custom,0.1809
266082,parquet,0.8191
266100,painting,1
266306,custom,0.2462
266306,constructional_plastering,0.7538
266471,painting,1
266494,custom,0.2016
266494,lacquering,0.7984
266548,painting,1.0001
266760,floor_tiling,1
266765,custom,0.1287
266765,painting,0.8713
266788,exterior_painting,0.4767
266788,scaffolding,0.5234
266811,wall_tiling,1
266818,painting,1
266915,laminate,1
266932,wall_tiling,0
266932,laminate,0
266932,wallpapering,0
266932,painting,0
266932,lacquering,0
266932,custom,1
267046,wall_tiling,0.4189
267046,floor_tiling,0.5812
267283,lacquering,0.056
267283,painting,0.944
267349,painting,0.1711
267349,lacquering,0.8289
267380,custom,1
267463,painting,0.1746
267463,wallpapering,0.8253
267469,painting,1
267539,scaffolding,0.1523
267539,exterior_painting,0.8477
267713,custom,0.0264
267713,floor_tiling,0.3996
267713,wall_tiling,0.5741
267744,lacquering,1
267765,custom,1
267807,lacquering,0.0606
267807,floor_tiling,0.1114
267807,painting,0.2069
267807,parquet,0.6211
267834,wallpapering,1
267840,lacquering,0.1322
267840,exterior_painting,0.8678
267861,painting,1
267973,parquet,0.3704
267973,wallpapering,0.6296
268457,floor_tiling,1
268466,custom,0.0483
268466,painting,0.1572
268466,wallpapering,0.7945
268611,lacquering,0.1306
268611,custom,0.8694
268657,painting,1
268666,painting,0.2319
268666,lacquering,0.7681
268718,painting,1
268720,wallpapering,1
268736,painting,1
268853,lacquering,1
268935,custom,0.2394
268935,lacquering,0.7606
269276,painting,1
269348,painting,1
269496,painting,1
269549,painting,1
269881,painting,1
270061,lacquering,1
270249,floor_tiling,1
270288,vinyl,1
270378,scaffolding,0.1734
270378,paint_outside_items,0.3949
270378,lacquering,0.4317
270526,lacquering,0.9999
270579,scaffolding,0.205
270579,paint_outside_items,0.795
270709,wallpapering,1
270750,custom,0.2703
270750,painting,0.2759
270750,wallpapering,0.4537
270780,painting,0.4261
270780,wallpapering,0.5739
271000,pvc,1.0001
271150,wall_tiling,1
271434,vinyl,1
271509,vinyl,0
271509,custom,1
271511,constructional_plastering,1
271520,painting,1
271545,painting,0.1388
271545,wallpapering,0.861
271640,custom,1
271669,custom,0.024
271669,paint_outside_items,0.1867
271669,painting,0.2327
271669,lacquering,0.5566
271674,pvc,1
271756,vinyl,1
271788,parquet,1
271818,vinyl,1
271916,painting,1
271986,painting,0.2178
271986,lacquering,0.3391
271986,custom,0.4432
272003,painting,-0.1764
272003,scaffolding,0.1857
272003,custom,0.9907
272051,lacquering,0.3511
272051,painting,0.6489
272088,painting,1
272216,custom,0.4886
272216,painting,0.5115
272302,floor_tiling,1
272354,wallpapering,0.2164
272354,lacquering,0.343
272354,painting,0.4406
272394,lacquering,0.0172
272394,carpet,0.0408
272394,wall_tiling,0.1933
272394,vinyl,0.2307
272394,floor_tiling,0.2526
272394,painting,0.2655
272416,painting,1
272452,painting,0.4746
272452,wallpapering,0.5254
272569,painting,0.2412
272569,wallpapering,0.7588
272572,painting,1
272640,painting,1
272674,lacquering,1
272681,wallpapering,0.3104
272681,painting,0.6895
272683,painting,1
272751,scaffolding,0.2752
272751,exterior_painting,0.7248
272835,wallpapering,0.017
272835,lacquering,0.4798
272835,painting,0.5032
273128,painting,0.4276
273128,lacquering,0.5724
273378,laminate,1
273388,painting,1
273469,painting,0.489
273469,wallpapering,0.511
273569,paint_outside_items,0
273569,scaffolding,0.0381
273569,custom,0.2383
273569,lacquering,0.7236
273615,painting,1
273696,paint_outside_items,0.0399
273696,lacquering,0.9601
273733,painting,1
273918,painting,1
273922,lacquering,1
273958,constructional_plastering,0.2169
273958,wallpapering,0.7832
273964,lacquering,1
274016,pvc,1
274040,constructional_plastering,1
274116,lacquering,1
274123,painting,0.258
274123,wallpapering,0.7422
274176,custom,-0.0568
274176,floor_tiling,0.3258
274176,wall_tiling,0.7309
274196,constructional_plastering,1
274213,laminate,1
274218,vinyl,0.4161
274218,wallpapering,0.5838
274295,floor_tiling,1
274344,wallpapering,1
274372,painting,1
274455,lacquering,0.1403
274455,scaffolding,0.3041
274455,painting,0.5556
274508,painting,1
274576,parquet,1
274591,painting,1
274787,lacquering,0
274787,custom,1
274873,painting,0
274873,laminate,0
274873,pvc,1.0001
274964,constructional_plastering,1
274999,custom,1
275012,lacquering,1
275056,lacquering,0.3345
275056,painting,0.6655
275068,wallpapering,0.1082
275068,painting,0.8919
275111,scaffolding,0.2356
275111,lacquering,0.7644
275117,laminate,1
275186,wallpapering,1
275226,lacquering,1
275259,painting,0.4253
275259,wallpapering,0.5747
275260,custom,0.0211
275260,scaffolding,0.0454
275260,lacquering,0.171
275260,paint_outside_items,0.7625
275304,painting,0.4715
275304,custom,0.5285
275312,laminate,0.1716
275312,wallpapering,0.1827
275312,painting,0.2128
275312,custom,0.433
275344,laminate,1
275385,vinyl,1
275473,scaffolding,0.17
275473,exterior_painting,0.8301
275506,painting,0.3417
275506,wallpapering,0.6584
275670,custom,1
275813,constructional_plastering,1
275815,scaffolding,0.072
275815,paint_outside_items,0.4245
275815,lacquering,0.5035
275876,painting,0.2313
275876,wallpapering,0.7687
275925,scaffolding,0.132
275925,exterior_plastering,0.3664
275925,custom,0.5016
276080,wallpapering,0.2207
276080,custom,0.2331
276080,painting,0.5462
276188,painting,1
276225,lacquering,1
276463,painting,1
276575,painting,1
276744,carpet,1
276771,wallpapering,1
276815,painting,1
277016,vinyl,-3.46944695195361e-18
277016,painting,1.0001
277143,painting,1
277187,pvc,0.1681
277187,lacquering,0.2783
277187,painting,0.5536
277228,floor_tiling,0.3268
277228,wall_tiling,0.6731
277253,floor_tiling,1
277291,lacquering,0.2496
277291,paint_outside_items,0.7504
277354,custom,0.2206
277354,lacquering,0.361
277354,scaffolding,0.4183
277473,parquet,1
277667,lacquering,0.1779
277667,exterior_painting,0.8222
277673,painting,0.4891
277673,wallpapering,0.5109
277761,paint_outside_items,1
277789,painting,0.401
277789,wallpapering,0.5989
277797,custom,0.132
277797,painting,0.1331
277797,wallpapering,0.7348
277809,painting,0.2266
277809,wallpapering,0.7734
277852,wallpapering,0.2277
277852,painting,0.7723
277890,painting,1
277906,custom,0.2405
277906,exterior_painting,0.2617
277906,exterior_plastering,0.4979
277978,floor_tiling,0.0669
277978,wall_tiling,0.9331
278004,custom,0.1662
278004,pvc,0.8337
278017,paint_outside_items,0.1021
278017,lacquering,0.8979
278043,floor_tiling,1
278053,lacquering,1
278054,painting,1
278084,painting,1
278100,vinyl,0
278100,lacquering,0.0475
278100,painting,0.2693
278100,custom,0.6833
278136,lacquering,1.0001
278170,custom,1
278258,painting,1
278310,custom,1
278341,lacquering,1
278363,scaffolding,0.2905
278363,exterior_painting,0.7095
278363,custom,0
278363,painting,0
278436,painting,0.46
278436,wallpapering,0.5399
278440,painting,1
278502,painting,1
278557,parquet,1
278627,custom,0.1001
278627,parquet,0.1278
278627,painting,0.7721
278862,floor_tiling,1
278960,constructional_plastering,1
278971,painting,1
278984,constructional_plastering,0.2117
278984,plastering,0.2778
278984,painting,0.5105
279042,carpet,0.2059
279042,parquet,0.7941
279059,painting,1
279106,painting,1
279134,wallpapering,1
279170,painting,0.4588
279170,wallpapering,0.5412
279221,custom,1
279286,laminate,1
279337,constructional_plastering,1
279460,painting,0.19
279460,wallpapering,0.8099
279478,custom,0
279478,painting,1
279483,wallpapering,0.3696
279483,painting,0.6304
279597,painting,1
279690,wallpapering,0.0422
279690,constructional_plastering,0.1037
279690,custom,0.8542
279891,wall_tiling,0.2714
279891,floor_tiling,0.7286
279896,painting,1
279928,laminate,1
280234,constructional_plastering,0.4884
280234,plastering,0.5116
280246,scaffolding,0.0854
280246,lacquering,0.2127
280246,paint_outside_items,0.3042
280246,custom,0.3977
280253,laminate,0.3574
280253,custom,0.6426
280343,plastering,1
280382,carpet,1
280418,painting,1
280419,painting,1
280424,painting,1
280552,painting,1
280564,painting,1
280569,painting,0.2326
280569,lacquering,0.2481
280569,plastering,0.5194
280640,scaffolding,0.3862
280640,exterior_painting,0.6138
280711,lacquering,1
280771,painting,1
280796,scaffolding,0.3714
280796,paint_outside_items,0.6286
280797,scaffolding,0.0474
280797,lacquering,0.4571
280797,paint_outside_items,0.4955
280801,laminate,1
280972,scaffolding,0.1335
280972,exterior_painting,0.414
280972,custom,0.4525
281017,scaffolding,0.1284
281017,lacquering,0.4099
281017,painting,0.4617
281134,painting,1
281155,painting,1
281248,custom,-2.77555756156289e-17
281248,painting,0.2273
281248,parquet,0.7727
281253,custom,1
281388,constructional_plastering,1
281566,painting,1
281636,lacquering,0.2226
281636,painting,0.7775
281743,custom,0.9999
281808,painting,1
281854,parquet,1
281921,lacquering,1
282008,laminate,1
282021,laminate,1
282029,painting,1
282069,painting,1.0001
282130,painting,0.4765
282130,wallpapering,0.5236
282141,painting,0.4795
282141,lacquering,0.5205
282175,parquet,1
282216,wall_tiling,1
282322,painting,0.2726
282322,custom,0.7274
282353,painting,1
282452,custom,0.2607
282452,parquet,0.7393
282566,custom,1
282730,painting,0.0344
282730,custom,0.0504
282730,scaffolding,0.1474
282730,exterior_painting,0.7677
282741,parquet,1
282754,lacquering,0.3765
282754,painting,0.6235
282787,painting,0.0076
282787,custom,0.0556
282787,wall_tiling,0.3311
282787,floor_tiling,0.6056
282938,painting,0.2705
282938,vinyl,0.7294
283006,pvc,1
283006,laminate,0
283087,painting,0.1873
283087,custom,0.8128
283138,lacquering,1
283306,lacquering,3.46944695195361e-18
283306,parquet,1
283370,painting,1
283455,vinyl,1
283570,lacquering,0.0655
283570,custom,0
283570,painting,0.9345
283728,wallpapering,0.4252
283728,painting,0.5748
283776,laminate,0.4197
283776,vinyl,0.5805
283812,pvc,1
283845,painting,1
283917,painting,1
283939,painting,0.4244
283939,wallpapering,0.5756
283958,lacquering,1
283964,vinyl,1
283994,parquet,1
284081,painting,0.1766
284081,vinyl,0.3134
284081,wallpapering,0.5101
284103,painting,1
284190,paint_outside_items,0.3301
284190,lacquering,0.6699
284232,wallpapering,1
284271,painting,1
284315,wallpapering,1
284419,painting,1
284461,lacquering,1
284672,painting,1
284674,lacquering,1
284709,painting,1
284761,scaffolding,0.1255
284761,exterior_painting,0.8744
284975,painting,1
285032,laminate,1
285083,painting,1
285200,wall_tiling,0.3902
285200,floor_tiling,0.6099
285201,vinyl,1
285394,painting,1
285396,painting,1
285654,painting,1
285669,scaffolding,0.3069
285669,exterior_painting,0.6931
285678,painting,0.1833
285678,lacquering,0.8167
285782,vinyl,1
285807,lacquering,1
285848,plastering,0.0673
285848,scaffolding,0.2482
285848,exterior_painting,0.6845
285860,laminate,1
285926,laminate,1
285968,painting,1
285998,painting,1
286100,painting,0.3057
286100,parquet,0.6944
286125,lacquering,1
286128,floor_tiling,1
286139,lacquering,0.0684
286139,painting,0.1949
286139,wallpapering,0.7367
286321,parquet,1
286480,lacquering,0.0862
286480,painting,0.9138
286527,painting,0.4422
286527,wallpapering,0.5577
286607,painting,1
286695,painting,0.1545
286695,wallpapering,0.8455
286862,constructional_plastering,1
286996,laminate,1
287037,painting,0.3014
287037,wallpapering,0.6985
287086,painting,1
287253,painting,0.6213
287253,wallpapering,0.3787
287273,painting,1
287275,wallpapering,0.3993
287275,painting,0.6007
287287,parquet,1
287322,wallpapering,0.2755
287322,painting,0.7245
287350,wall_tiling,0.4713
287350,floor_tiling,0.5287
287362,custom,0.0858
287362,scaffolding,0.098
287362,lacquering,0.3555
287362,paint_outside_items,0.4605
287376,plastering,1
287378,painting,0.0927
287378,plastering,0.3032
287378,custom,0.6041
287630,parquet,1
287674,lacquering,0.0613
287674,custom,0.1353
287674,carpet,0.2668
287674,painting,0.5366
287719,painting,0.4078
287719,laminate,0.5923
287824,lacquering,0.9999
287857,laminate,0.4328
287857,painting,0.5672
287917,custom,1
287989,painting,0.2554
287989,laminate,0.367
287989,wallpapering,0.3776
287998,scaffolding,0.1701
287998,exterior_plastering,0.8299
288134,floor_tiling,1
288147,custom,1
288295,painting,1
288297,scaffolding,0.3162
288297,exterior_painting,0.6839
288453,wallpapering,1
288534,constructional_plastering,1
288617,parquet,1
288623,painting,0.1113
288623,vinyl,0.2001
288623,wallpapering,0.2092
288623,lacquering,0.4794
288642,paint_outside_items,0.3273
288642,lacquering,0.6726
288659,painting,1
288745,painting,1
288793,lacquering,1
288841,paint_outside_items,1.04083408558608e-17
